11,0,1,2,3,4,5,6,7
150921,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_26,Dictionary _22_26_20,train,who can see my account information?,We may use the information to customise the website according to your interests.,Relevant
150945,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_26,Dictionary _22_26_44,train,who can see my account information?,"We will not sell, distribute or lease your personal information to third parties.",Relevant
150957,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_27,Dictionary _22_27_6,train,is my location being tracked?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
150958,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_27,Dictionary _22_27_7,train,is my location being tracked?,Your IP address may be available to external web sites that you view.,Relevant
150959,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_27,Dictionary _22_27_8,train,is my location being tracked?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
150960,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_27,Dictionary _22_27_9,train,is my location being tracked?,"name, job title and company",Relevant
150961,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_27,Dictionary _22_27_10,train,is my location being tracked?,contact information including email address,Relevant
150962,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_27,Dictionary _22_27_11,train,is my location being tracked?,"demographic information such as country, language, operating system and postcode",Relevant
150963,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_27,Dictionary _22_27_12,train,is my location being tracked?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
151007,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_28,Dictionary _22_28_6,train,what personal information is being collected by the maker of this app?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151008,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_28,Dictionary _22_28_7,train,what personal information is being collected by the maker of this app?,Your IP address may be available to external web sites that you view.,Relevant
151009,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_28,Dictionary _22_28_8,train,what personal information is being collected by the maker of this app?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151010,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_28,Dictionary _22_28_9,train,what personal information is being collected by the maker of this app?,"name, job title and company",Relevant
151011,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_28,Dictionary _22_28_10,train,what personal information is being collected by the maker of this app?,contact information including email address,Relevant
151012,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_28,Dictionary _22_28_11,train,what personal information is being collected by the maker of this app?,"demographic information such as country, language, operating system and postcode",Relevant
151013,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_28,Dictionary _22_28_12,train,what personal information is being collected by the maker of this app?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
151025,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_28,Dictionary _22_28_24,train,what personal information is being collected by the maker of this app?,The file is added and the cookie helps analyse web traffic or lets you know when you visit a particular site.,Relevant
151028,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_28,Dictionary _22_28_27,train,what personal information is being collected by the maker of this app?,"We use traffic log cookies to identify which pages are being used, e.g.",Relevant
151107,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_30,Dictionary _22_30_6,train,does this app track my location?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151108,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_30,Dictionary _22_30_7,train,does this app track my location?,Your IP address may be available to external web sites that you view.,Relevant
151109,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_30,Dictionary _22_30_8,train,does this app track my location?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151110,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_30,Dictionary _22_30_9,train,does this app track my location?,"name, job title and company",Relevant
151111,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_30,Dictionary _22_30_10,train,does this app track my location?,contact information including email address,Relevant
151112,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_30,Dictionary _22_30_11,train,does this app track my location?,"demographic information such as country, language, operating system and postcode",Relevant
151113,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_30,Dictionary _22_30_12,train,does this app track my location?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
151195,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_31,Dictionary _22_31_44,train,will the words i look up be private or can the app dev and third parties see this information?,"We will not sell, distribute or lease your personal information to third parties.",Relevant
151223,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_32,Dictionary _22_32_22,train,are bookmarks stored on a secure server?,"In order to prevent unauthorised access or disclosure, we have put in place suitable physical, electronic and managerial procedures to safeguard and secure the information we collect online.",Relevant
151295,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_33,Dictionary _22_33_44,train,will my bookmarks be available for third party use?,"We will not sell, distribute or lease your personal information to third parties.",Relevant
151307,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_34,Dictionary _22_34_6,train,will i have to login using a social media account?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151308,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_34,Dictionary _22_34_7,train,will i have to login using a social media account?,Your IP address may be available to external web sites that you view.,Relevant
151309,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_34,Dictionary _22_34_8,train,will i have to login using a social media account?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151310,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_34,Dictionary _22_34_9,train,will i have to login using a social media account?,"name, job title and company",Relevant
151311,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_34,Dictionary _22_34_10,train,will i have to login using a social media account?,contact information including email address,Relevant
151312,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_34,Dictionary _22_34_11,train,will i have to login using a social media account?,"demographic information such as country, language, operating system and postcode",Relevant
151313,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_34,Dictionary _22_34_12,train,will i have to login using a social media account?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
151395,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_35,Dictionary _22_35_44,train,do they sell my search history?,"We will not sell, distribute or lease your personal information to third parties.",Relevant
151407,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_36,Dictionary _22_36_6,train,do they screenshot my viewing?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151408,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_36,Dictionary _22_36_7,train,do they screenshot my viewing?,Your IP address may be available to external web sites that you view.,Relevant
151409,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_36,Dictionary _22_36_8,train,do they screenshot my viewing?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151410,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_36,Dictionary _22_36_9,train,do they screenshot my viewing?,"name, job title and company",Relevant
151411,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_36,Dictionary _22_36_10,train,do they screenshot my viewing?,contact information including email address,Relevant
151412,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_36,Dictionary _22_36_11,train,do they screenshot my viewing?,"demographic information such as country, language, operating system and postcode",Relevant
151413,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_36,Dictionary _22_36_12,train,do they screenshot my viewing?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
151495,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_37,Dictionary _22_37_44,train,do they sell my personal information?,"We will not sell, distribute or lease your personal information to third parties.",Relevant
151507,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_38,Dictionary _22_38_6,train,is it really an offline app?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151508,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_38,Dictionary _22_38_7,train,is it really an offline app?,Your IP address may be available to external web sites that you view.,Relevant
151509,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_38,Dictionary _22_38_8,train,is it really an offline app?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151557,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_39,Dictionary _22_39_6,train,do they collect my data and upload it?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151558,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_39,Dictionary _22_39_7,train,do they collect my data and upload it?,Your IP address may be available to external web sites that you view.,Relevant
151559,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_39,Dictionary _22_39_8,train,do they collect my data and upload it?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151560,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_39,Dictionary _22_39_9,train,do they collect my data and upload it?,"name, job title and company",Relevant
151561,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_39,Dictionary _22_39_10,train,do they collect my data and upload it?,contact information including email address,Relevant
151562,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_39,Dictionary _22_39_11,train,do they collect my data and upload it?,"demographic information such as country, language, operating system and postcode",Relevant
151563,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_39,Dictionary _22_39_12,train,do they collect my data and upload it?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
151575,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_39,Dictionary _22_39_24,train,do they collect my data and upload it?,The file is added and the cookie helps analyse web traffic or lets you know when you visit a particular site.,Relevant
151578,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_39,Dictionary _22_39_27,train,do they collect my data and upload it?,"We use traffic log cookies to identify which pages are being used, e.g.",Relevant
151607,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_40,Dictionary _22_40_6,train,does the application connect to the internet?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151608,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_40,Dictionary _22_40_7,train,does the application connect to the internet?,Your IP address may be available to external web sites that you view.,Relevant
151665,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_41,Dictionary _22_41_14,train,does the application phone home about my usage?,Internal record keeping.,Relevant
151666,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_41,Dictionary _22_41_15,train,does the application phone home about my usage?,We may use the information to improve our products and services.,Relevant
151667,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_41,Dictionary _22_41_16,train,does the application phone home about my usage?,"We may periodically send promotional emails about new products, upgrades, special offers or other information which we think you may find interesting using the email address which you have provided.",Relevant
151669,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_41,Dictionary _22_41_18,train,does the application phone home about my usage?,"From time to time, we may also use your information to contact you for market research purposes.",Relevant
151671,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_41,Dictionary _22_41_20,train,does the application phone home about my usage?,We may use the information to customise the website according to your interests.,Relevant
151695,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_41,Dictionary _22_41_44,train,does the application phone home about my usage?,"We will not sell, distribute or lease your personal information to third parties.",Relevant
151707,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_42,Dictionary _22_42_6,train,what data is collected from the user?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151708,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_42,Dictionary _22_42_7,train,what data is collected from the user?,Your IP address may be available to external web sites that you view.,Relevant
151709,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_42,Dictionary _22_42_8,train,what data is collected from the user?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151710,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_42,Dictionary _22_42_9,train,what data is collected from the user?,"name, job title and company",Relevant
151711,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_42,Dictionary _22_42_10,train,what data is collected from the user?,contact information including email address,Relevant
151712,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_42,Dictionary _22_42_11,train,what data is collected from the user?,"demographic information such as country, language, operating system and postcode",Relevant
151713,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_42,Dictionary _22_42_12,train,what data is collected from the user?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
151725,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_42,Dictionary _22_42_24,train,what data is collected from the user?,The file is added and the cookie helps analyse web traffic or lets you know when you visit a particular site.,Relevant
151728,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_42,Dictionary _22_42_27,train,what data is collected from the user?,"We use traffic log cookies to identify which pages are being used, e.g.",Relevant
151757,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_43,Dictionary _22_43_6,train,is the history logged by the developer?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151758,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_43,Dictionary _22_43_7,train,is the history logged by the developer?,Your IP address may be available to external web sites that you view.,Relevant
151759,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_43,Dictionary _22_43_8,train,is the history logged by the developer?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151760,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_43,Dictionary _22_43_9,train,is the history logged by the developer?,"name, job title and company",Relevant
151761,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_43,Dictionary _22_43_10,train,is the history logged by the developer?,contact information including email address,Relevant
151762,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_43,Dictionary _22_43_11,train,is the history logged by the developer?,"demographic information such as country, language, operating system and postcode",Relevant
151763,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_43,Dictionary _22_43_12,train,is the history logged by the developer?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
151857,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_45,Dictionary _22_45_6,train,what personal information do you track?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151858,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_45,Dictionary _22_45_7,train,what personal information do you track?,Your IP address may be available to external web sites that you view.,Relevant
151859,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_45,Dictionary _22_45_8,train,what personal information do you track?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151860,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_45,Dictionary _22_45_9,train,what personal information do you track?,"name, job title and company",Relevant
151861,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_45,Dictionary _22_45_10,train,what personal information do you track?,contact information including email address,Relevant
151862,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_45,Dictionary _22_45_11,train,what personal information do you track?,"demographic information such as country, language, operating system and postcode",Relevant
151863,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_45,Dictionary _22_45_12,train,what personal information do you track?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
151875,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_45,Dictionary _22_45_24,train,what personal information do you track?,The file is added and the cookie helps analyse web traffic or lets you know when you visit a particular site.,Relevant
151878,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_45,Dictionary _22_45_27,train,what personal information do you track?,"We use traffic log cookies to identify which pages are being used, e.g.",Relevant
151914,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_46,Dictionary _22_46_13,train,what do you use my info for?,"We require this information to understand your needs and provide you with a better service, and in particular for the following reasons:",Relevant
151915,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_46,Dictionary _22_46_14,train,what do you use my info for?,Internal record keeping.,Relevant
151916,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_46,Dictionary _22_46_15,train,what do you use my info for?,We may use the information to improve our products and services.,Relevant
151917,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_46,Dictionary _22_46_16,train,what do you use my info for?,"We may periodically send promotional emails about new products, upgrades, special offers or other information which we think you may find interesting using the email address which you have provided.",Relevant
151918,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_46,Dictionary _22_46_17,train,what do you use my info for?,Customers who purchase directly from our site (rather than via app stores) can change the email preferences on the  data options page.,Relevant
151919,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_46,Dictionary _22_46_18,train,what do you use my info for?,"From time to time, we may also use your information to contact you for market research purposes.",Relevant
151920,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_46,Dictionary _22_46_19,train,what do you use my info for?,We would only contact you by email.,Relevant
151921,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_46,Dictionary _22_46_20,train,what do you use my info for?,We may use the information to customise the website according to your interests.,Relevant
151957,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_47,Dictionary _22_47_6,train,do you need to collect private information?,"In most apps, including Android, iOS and Windows Store apps, WordWeb Software collects no information about you during routine use of the apps.",Relevant
151958,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_47,Dictionary _22_47_7,train,do you need to collect private information?,Your IP address may be available to external web sites that you view.,Relevant
151959,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_47,Dictionary _22_47_8,train,do you need to collect private information?,"When using our websites, or obtaining apps from an app store, we may collect the following information where relevant:",Relevant
151960,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_47,Dictionary _22_47_9,train,do you need to collect private information?,"name, job title and company",Relevant
151961,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_47,Dictionary _22_47_10,train,do you need to collect private information?,contact information including email address,Relevant
151962,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_47,Dictionary _22_47_11,train,do you need to collect private information?,"demographic information such as country, language, operating system and postcode",Relevant
151963,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_47,Dictionary _22_47_12,train,do you need to collect private information?,"purchase and upgrade history, and other information relevant to customer surveys and/or offers",Relevant
152024,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_23,train,do you use cookies?,A cookie is a small file which asks permission to be placed on your computer's hard drive.,Relevant
152025,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_24,train,do you use cookies?,The file is added and the cookie helps analyse web traffic or lets you know when you visit a particular site.,Relevant
152026,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_25,train,do you use cookies?,Cookies allow web applications to respond to you as an individual.,Relevant
152027,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_26,train,do you use cookies?,"The web application can tailor its operations to your needs, for example displaying most relevant for your country of residence.",Relevant
152028,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_27,train,do you use cookies?,"We use traffic log cookies to identify which pages are being used, e.g.",Relevant
152029,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_28,train,do you use cookies?,Google Analytics.,Relevant
152030,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_29,train,do you use cookies?,This helps us analyse data about webpage traffic and improve our website in order to tailor it to customer needs.,Relevant
152031,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_30,train,do you use cookies?,We only use this information for statistical analysis purposes and then the data is removed from the system.,Relevant
152032,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_31,train,do you use cookies?,"Overall, cookies help us provide you with a better website by enabling us to remember your locale and payment currency, as well as licensing information for existing customers.",Relevant
152033,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_32,train,do you use cookies?,"A cookie in no way gives us access to your computer or any information about you, other than the data you choose to share with us.",Relevant
152034,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_33,train,do you use cookies?,You can choose to accept or decline cookies.,Relevant
152035,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_34,train,do you use cookies?,"Most web browsers automatically accept cookies, but you can usually modify your browser setting to decline cookies if you prefer.",Relevant
152036,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_48,Dictionary _22_48_35,train,do you use cookies?,This may prevent you from taking full advantage of the website.,Relevant
152095,../../Dataset/Train/com.wordwebsoftware.android.wordweb,Dictionary _22,Dictionary _22_49,Dictionary _22_49_44,train,do you send my info to anyone else?,"We will not sell, distribute or lease your personal information to third parties.",Relevant
